Nickname,Email,Gender,Birthyear,account_id
1.5190093177427542,-1.3042349102169826,0.9782367619480543,0.3342445486838776,-1.7303196219213355
1.2834502901338436,-0.24075518262969534,-1.022247413814838,0.5093027969470797,-1.7268555185741457
0.20265004581060686,-0.6529834809452888,0.9782367619480543,0.6260082957892144,-1.7233914152269558
-0.7638347880553643,-0.7569065813609847,-1.022247413814838,0.6260082957892144,-1.719927311879766
-1.2661297733978942,1.6679657616719181,-1.022247413814838,-0.07422469726359385,-1.7164632085325762
-0.9266476453732878,1.3076990135641726,0.9782367619480543,0.5093027969470797,-1.7129991051853863
1.515545214395564,1.5051529043539946,0.9782367619480543,0.3342445486838776,-1.7095350018381965
-1.096388709385591,1.647181141588779,0.9782367619480543,0.04248080157854085,-1.7060708984910065
-0.9405040587620472,0.09526284204772117,0.9782367619480543,0.04248080157854085,-1.7026067951438166
1.1137092261215402,1.2349528432731856,0.9782367619480543,0.3342445486838776,-1.6991426917966268
-0.09179873870053132,-0.38278341986447967,0.9782367619480543,0.3342445486838776,-1.695678588449437
-1.4878323876180453,0.30310904287911283,-1.022247413814838,0.15918630042067555,-1.6922144851022471
-1.172598983023768,-0.2788603194487838,0.9782367619480543,0.6260082957892144,-1.6887503817550573
0.41742445333637823,1.4046939072854887,-1.022247413814838,0.15918630042067555,-1.6852862784078675
-1.221096429884426,-0.7534424780137948,0.9782367619480543,-0.07422469726359385,-1.6818221750606774
1.5675067646034122,1.2245605332316158,0.9782367619480543,0.2175390498417429,-1.6783580717134876
-0.20611414915779674,-0.3897116265588594,0.9782367619480543,0.3342445486838776,-1.6748939683662978
0.5040270370161247,-0.6564475842924786,-1.022247413814838,-0.015871947842526497,-1.671429865019108
1.6610375549775385,1.5744349712977919,0.9782367619480543,0.5093027969470797,-1.6679657616719181
-0.8088681315688325,0.9543604721508067,-1.022247413814838,-0.19093019610572853,-1.6645016583247283
-0.6876245144171874,-1.5397939378258931,0.9782367619480543,0.567655546368147,-1.6610375549775385
-0.646055274250909,-1.2072400164956665,0.9782367619480543,-0.07422469726359385,-1.6575734516303484
0.7049450311531367,-1.1587425696350084,-1.022247413814838,0.4509500475260123,-1.6541093482831586
-0.5421321738352133,-1.1899194997597173,0.9782367619480543,0.4509500475260123,-1.6506452449359688
0.33082186965663174,-0.4104962466419985,0.9782367619480543,-0.1325774466846612,-1.647181141588779
-0.9890015056227053,0.5871655173486814,-1.022247413814838,0.3925972981049449,-1.643717038241589
1.0063220223586546,0.35507059308696076,0.9782367619480543,0.1008335509996082,-1.6402529348943993
-0.1299038755196198,-0.7465142713194151,-1.022247413814838,0.6260082957892144,-1.6367888315472092
-1.2869143934810334,1.6333247282000194,0.9782367619480543,-0.015871947842526497,-1.6333247282000194
-1.3908374938967292,-0.9023989219429588,0.9782367619480543,0.04248080157854085,-1.6298606248528296
-0.5109552437105045,0.6183424474733902,-1.022247413814838,-0.1325774466846612,-1.6263965215056397
-0.5248116570992639,0.22343466589374603,-1.022247413814838,0.15918630042067555,-1.62293241815845
1.5778990746449817,-0.2511474926712649,0.9782367619480543,0.567655546368147,-1.61946831481126
0.24075518262969534,1.0444271591777432,-1.022247413814838,0.15918630042067555,-1.6160042114640703
-0.49709883032174507,-0.5906296206958713,0.9782367619480543,0.6260082957892144,-1.6125401081168802
0.6599116876396686,0.2165064591993663,-1.022247413814838,-0.015871947842526497,-1.6090760047696904
-1.7129991051853863,-0.8746860951654399,0.9782367619480543,0.567655546368147,-1.6056119014225005
1.4324067340630076,1.0513553658721229,-1.022247413814838,0.04248080157854085,-1.6021477980753107
-0.4208885566835681,-0.5386680704880233,-1.022247413814838,0.15918630042067555,-1.5986836947281209
-0.8677578884710602,0.5386680704880233,-1.022247413814838,0.567655546368147,-1.595219591380931
-0.6564475842924786,0.4312808667251377,-1.022247413814838,0.27589179926281027,-1.5917554880337412
1.2522733600091347,1.643717038241589,-1.022247413814838,-0.19093019610572853,-1.5882913846865512
